SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit,score
2330,15,30,10,25,55,21,3.0,2.0,1.0,1.2,15,55,2.1788940350435393,-0.110212356398337,28471999.99999997,2.1237878568443707
2441,15,35,10,25,70,21,3.0,2.0,1.0,0.8,15,45,2.1537326513837556,-0.0611737689669205,29924000.000000015,2.1231457669002953
292,5,20,18,40,70,14,4.5,0.5,2.0,1.2,20,55,2.164901060447362,-0.084863139886827,26863999.999999985,2.1224694905039487
376,10,30,14,25,70,10,2.5,0.5,1.0,1.2,15,55,2.1620588859808225,-0.0797655529439766,21860000.0,2.122176109508834
1739,5,30,18,25,70,21,3.0,0.5,1.0,1.0,20,50,2.154788356886599,-0.0727325454940912,24002000.0,2.1184220841395534
2215,8,20,18,25,60,10,1.5,1.0,2.0,1.2,20,45,2.1511834924118345,-0.0740628839607629,26427000.0,2.114152050431453
43,15,20,18,30,70,10,5.0,1.0,1.0,1.2,15,50,2.163490680261471,-0.0989354179761155,25044000.000000015,2.114022971273413
1416,5,35,18,40,50,14,3.5,0.5,1.0,1.4,20,55,2.151579983071576,-0.0854326611557265,26800000.0,2.1088636524937128
1587,10,35,10,45,55,21,4.5,1.5,1.0,1.2,20,45,2.1357508801967833,-0.0829330021324959,29424999.99999997,2.0942843791305354
1070,10,40,10,35,65,14,4.5,1.5,1.0,1.0,20,50,2.139016710182251,-0.1071701433102586,30821000.00000003,2.0854316385271217
276,5,40,18,35,70,10,3.0,1.5,1.0,1.2,20,55,2.1310530243437897,-0.0961306068288984,25103000.000000015,2.0829877209293404
862,5,30,18,30,65,21,3.0,1.0,1.0,1.2,10,50,2.125795429405646,-0.0862029611820382,27006000.0,2.0826939488146268
679,5,20,14,35,65,14,4.5,0.5,1.5,1.2,20,55,2.114895097453117,-0.071051953225693,27706999.999999985,2.0793691208402705
476,8,20,14,25,70,10,3.5,2.0,1.5,1.2,10,45,2.121678091351327,-0.0860371079768607,25861000.0,2.078659537362897
1643,10,20,18,40,55,14,2.5,1.5,1.0,1.4,10,45,2.116209786834596,-0.0825052756663728,28434000.0,2.07495714900141
2368,8,30,10,25,60,21,1.5,2.0,1.0,1.2,10,50,2.1130080874786077,-0.0852937019162812,26523999.99999997,2.070361236520467
1126,12,35,10,30,50,14,3.5,1.5,1.0,1.2,5,50,2.127392080461292,-0.1216425567873165,30055999.99999997,2.0665708020676337
2262,10,30,14,30,65,14,3.0,1.5,1.0,1.0,15,55,2.108788999360496,-0.0857871870905454,27875000.0,2.065895405815223
6,10,35,14,35,70,21,4.5,0.5,1.0,1.0,20,45,2.106793962269372,-0.0851526867779501,28426000.000000015,2.064217618880397
972,8,35,18,35,65,21,4.0,2.0,1.0,1.0,15,45,2.1043197802420854,-0.0876951014872537,29279000.000000015,2.0604722294984588
1689,8,25,18,25,70,10,4.5,1.0,1.5,0.8,15,45,2.10076838128167,-0.0824004404477885,25428000.0,2.059568161057776
2145,10,30,10,25,65,21,4.5,1.5,1.0,1.4,20,55,2.091546174213666,-0.0659199025144705,23790999.999999985,2.0585862229564307
526,5,40,18,25,60,21,4.0,1.0,1.5,0.8,5,45,2.1060210453250896,-0.0987268608919784,29930000.000000015,2.0566576148791005
2109,8,20,14,30,70,14,3.5,1.5,1.5,1.4,10,55,2.1178918935527915,-0.1230737913486003,25158000.0,2.056354997878491
1504,12,40,14,25,65,21,5.0,1.5,1.0,0.8,10,55,2.1043943690206213,-0.1038923633969717,30484000.000000015,2.0524481873221356
676,8,25,18,25,70,10,3.0,0.5,1.0,1.2,5,55,2.1059562863800094,-0.1074027455453723,22275000.000000007,2.052254913607323
1427,12,40,18,30,60,21,4.0,1.0,1.0,1.0,10,45,2.088518260767668,-0.0809051813352344,28628000.00000003,2.048065670100051
1633,8,35,14,40,60,14,2.0,0.5,1.0,1.2,20,55,2.0910859083095223,-0.0946500128887118,27237000.0,2.0437609018651663
1509,8,35,14,40,60,21,4.5,0.5,1.0,1.2,20,55,2.0876253127186435,-0.0881587889297682,27764000.0,2.043545918253759
529,5,30,18,30,70,14,3.5,2.0,1.5,0.8,20,45,2.0909704716665387,-0.0981319208688077,26849000.0,2.041904511232135
222,15,30,14,25,65,14,5.0,1.0,1.0,0.8,20,45,2.086680266361749,-0.0932163674174747,27306000.0,2.0400720826530114
551,5,25,14,25,65,21,3.5,0.5,2.0,1.2,20,45,2.0789803095568633,-0.0783015429473941,26361999.999999985,2.039829538083166
1951,10,30,14,35,65,10,2.0,1.0,1.0,1.2,20,55,2.0823859335167945,-0.0851835177594009,25478999.999999985,2.0397941746370942
781,10,30,10,30,70,21,4.0,1.5,1.0,1.2,10,50,2.066639770272546,-0.0572854410710017,26694000.0,2.0379970497370454
586,5,25,18,35,70,14,4.0,1.5,1.0,1.2,20,55,2.076304566257136,-0.0767541712703318,26410000.000000015,2.0379274806219705
1961,12,20,18,25,50,14,2.0,2.0,1.0,1.2,15,50,2.0862320574637296,-0.0972894960558312,26954000.0,2.037587309435814
1344,8,30,10,40,50,14,2.5,1.0,1.0,1.4,20,55,2.0879903483576774,-0.1087910124848651,26206000.0,2.033594842115245
573,10,40,18,25,70,21,2.5,2.0,1.0,1.2,20,50,2.075344655732025,-0.0838320855838008,20931000.000000015,2.0334286129401247
1738,15,35,10,30,65,14,5.0,0.5,1.0,1.0,10,55,2.0692433429591324,-0.0860788596390389,28983000.0,2.026203913139613
1987,8,20,18,35,70,21,4.0,0.5,1.0,1.0,5,45,2.0710555087852818,-0.092167490302354,28391000.0,2.0249717636341047
1788,5,25,18,30,70,21,2.5,0.5,1.5,1.0,10,50,2.071223074495882,-0.099083947613254,26185000.0,2.021681100689255
567,8,20,10,25,65,21,4.0,0.5,1.0,1.2,20,55,2.0621617958009604,-0.0818798651292509,27702999.999999985,2.021221863236335
625,5,40,10,30,50,14,2.0,1.0,1.0,1.2,10,50,2.0525350220589687,-0.0633076229590305,27557999.999999955,2.0208812105794536
2032,8,25,18,35,70,14,3.5,0.5,1.0,1.0,15,50,2.053136092793408,-0.0695488052419785,26717000.0,2.018361690172419
786,12,40,10,25,65,21,4.0,2.0,1.0,1.0,20,50,2.0606902134598895,-0.0931863959437871,28350000.000000015,2.014097015487996
1247,5,20,10,45,65,10,4.5,2.0,1.0,1.4,10,55,2.051132875355126,-0.078417368947293,27518999.99999997,2.0119241908814796
875,10,20,18,35,70,14,4.5,1.0,1.0,1.2,15,45,2.044542714124024,-0.066272360069244,24726000.0,2.011406534089402
2347,5,20,14,40,55,10,1.5,1.5,1.0,1.4,15,45,2.0538680694497757,-0.0921775328104221,25833999.999999955,2.0077793030445648
2091,10,20,18,25,60,14,5.0,1.0,1.0,1.4,15,55,2.0457854873508414,-0.0767939125998979,22759999.999999993,2.0073885310508923
1059,8,40,10,40,55,21,2.5,2.0,1.0,1.2,20,55,2.052223089772642,-0.0951186933189604,27138999.999999985,2.0046637431131615
976,12,40,14,30,65,10,5.0,2.0,1.0,1.2,5,50,2.052108491607617,-0.1001711630939765,27102000.0,2.002022910060629
1019,12,40,14,40,65,21,5.0,2.0,1.0,1.0,20,50,2.043019851122075,-0.0863102817586183,29097000.000000015,1.999864710242766
408,12,40,14,25,70,21,5.0,1.0,1.0,1.4,5,45,2.037720766455355,-0.081672356201593,22139000.000000022,1.9968845883545585
1129,5,20,10,25,70,21,2.5,1.0,1.0,1.0,15,55,2.0338006003728704,-0.0739273927392739,28220000.0,1.9968369040032334
877,15,20,14,30,70,14,3.5,1.5,1.0,1.2,10,45,2.034105439408235,-0.0844387064531577,26589000.0,1.991886086181656
1747,5,20,14,45,70,21,5.0,2.0,1.0,1.4,5,55,2.035942638779969,-0.0951491269787353,24733999.999999985,1.9883680752906012
1495,5,35,18,25,70,10,1.5,1.5,1.0,1.0,10,50,2.051678474630345,-0.1275646388590096,22754000.000000007,1.9878961552008403
279,12,30,18,40,50,21,3.5,2.0,1.0,1.4,20,45,2.028568985122642,-0.0833218429294618,24843000.0,1.986908063657911
1409,12,40,10,25,70,10,3.0,1.0,1.0,1.2,15,55,2.031384806852579,-0.0946869108674057,24549000.0,1.9840413514188762
1575,5,40,18,40,65,21,5.0,1.5,1.0,0.8,5,50,2.033615165176288,-0.0993957890829604,32305000.0,1.9839172706348078
2198,8,40,14,35,70,14,4.5,1.0,2.0,1.0,15,50,2.0451051868599373,-0.1237907853746515,30569000.0,1.9832097941726115
815,15,20,18,30,70,10,3.5,2.0,2.0,1.0,10,55,2.026448003777155,-0.0884307534145981,25568000.000000015,1.9822326270698558
1376,5,30,10,30,70,21,4.5,2.0,1.0,1.0,15,50,2.014076222815862,-0.0757784936339929,30608000.0,1.9761869759988655
641,8,40,18,40,70,14,5.0,0.5,1.0,1.0,20,45,2.0173962529747964,-0.0828501446106582,26329000.0,1.9759711806694673
1585,5,25,10,25,55,10,5.0,2.0,1.0,1.2,20,50,2.0084587198946973,-0.0667121172625372,27738999.99999997,1.9751026612634286
201,5,20,10,30,65,21,4.5,2.0,1.0,1.2,10,50,2.021250651842394,-0.1024998275188004,29114999.99999997,1.9700007380829938
1980,5,30,18,30,60,10,4.5,0.5,1.0,1.2,15,55,2.0388688616045783,-0.138008370211658,28015000.0,1.9698646764987493
936,8,30,18,25,65,14,5.0,1.0,1.0,1.0,5,50,2.0065966941740783,-0.083253070069829,23838000.0,1.9649701591391637
23,5,20,14,30,70,14,2.0,2.0,1.0,0.8,10,55,2.020512191406935,-0.1121911460613106,27848000.0,1.9644166183762795
420,5,35,18,35,50,14,5.0,1.5,1.0,1.4,20,45,2.005215001813915,-0.0819750919424939,25819000.000000015,1.964227455842668
1423,12,20,18,25,60,14,5.0,1.0,1.0,1.0,15,55,2.020405698529343,-0.1132101831729276,26840000.0,1.9638006069428793
891,10,30,18,30,65,14,4.0,0.5,1.0,1.0,5,50,1.9980860994935536,-0.0710395791941224,25100000.0,1.9625663098964925
2212,12,20,18,25,65,10,2.0,1.0,1.0,1.2,5,55,2.0224099935634485,-0.1197039513925702,23138000.0,1.9625580178671633
2172,12,40,18,30,65,10,3.0,1.0,1.0,1.0,10,55,2.0002288885498967,-0.0781091283979442,25337000.0,1.9611743243509245
2117,8,40,10,35,65,21,5.0,1.0,1.0,0.8,15,55,2.0209985088133595,-0.1226693777334458,31641000.0,1.9596638199466365
683,5,35,14,35,70,21,4.5,1.0,1.0,1.2,5,50,1.99513710591218,-0.0717899741938105,27218000.0,1.9592421188152749
1253,8,40,10,30,70,14,4.0,1.5,1.0,0.8,5,45,1.99046078835454,-0.0710381269074841,29247000.000000015,1.9549417249007979
2168,10,35,14,35,70,10,5.0,1.5,2.0,0.8,10,55,2.0027551633309497,-0.0978734306943377,30957000.00000003,1.9538184479837808
596,15,40,14,35,65,21,2.5,1.5,1.0,1.0,15,50,2.0066146911512828,-0.1099234535549272,26912000.000000015,1.9516529643738192
2214,10,40,18,35,70,14,3.0,0.5,1.0,1.0,5,55,1.995531783323469,-0.0895321823896506,26167000.0,1.9507656921286436
362,10,20,14,35,70,21,5.0,0.5,1.5,1.0,15,50,1.992952350330693,-0.0864078339424867,27836000.0,1.9497484333594497
486,15,30,14,25,65,21,2.5,2.0,1.0,1.2,10,55,1.9919581119912992,-0.0865996338019428,22164999.999999985,1.9486582950903277
64,8,35,14,25,60,14,4.0,2.0,1.0,0.8,10,45,2.001629876043625,-0.1068295800011618,28783000.0,1.9482150860430443
1307,10,30,18,30,65,14,4.0,1.5,1.0,1.2,15,50,2.007270258432673,-0.1194556354453802,24761000.000000007,1.947542440709983
1291,5,35,14,35,55,14,4.0,0.5,1.0,1.4,20,45,1.9894209957997344,-0.0839021556463825,24895000.0,1.9474699179765431
359,12,35,10,35,65,14,5.0,1.5,1.0,1.2,5,55,1.9898144901404864,-0.0924095690735178,27204999.99999997,1.9436097056037276
134,5,35,18,25,65,14,4.5,0.5,1.0,0.8,15,45,2.0023562212429273,-0.1176343288196376,26286000.0,1.9435390568331086
1308,15,20,14,25,50,14,5.0,0.5,2.0,1.2,20,50,1.980386107518705,-0.0744628150349868,25871000.0,1.9431547000012117
305,8,30,10,25,60,14,3.0,1.5,1.0,1.2,15,50,2.0182036149715255,-0.1503377695077059,27128999.99999997,1.9430347302176725
2171,5,30,10,35,55,21,4.0,1.0,1.0,1.2,10,55,1.9868473131163584,-0.0890501710601774,29716999.99999994,1.9423222275862697
475,5,30,14,35,70,21,2.0,2.0,1.0,1.2,20,50,1.9874680021748417,-0.0967700822955355,25395000.0,1.939082961027074
310,8,20,18,25,70,21,4.0,0.5,1.5,1.2,10,45,2.008513938563053,-0.1410080407923122,23352000.000000015,1.9380099181668968
303,12,35,14,30,65,21,4.5,2.0,1.0,1.2,5,50,1.9800537920726016,-0.0843430797454306,27163000.0,1.9378822521998862
267,12,20,14,25,70,14,3.0,0.5,1.0,1.4,10,55,1.9821131291686904,-0.0904,21554000.000000007,1.9369131291686905
177,10,35,14,35,70,10,4.5,1.0,2.0,1.0,15,50,1.99097708938109,-0.1113765722718009,29175000.0,1.9352888032451896
1833,8,40,14,40,55,14,5.0,1.0,1.0,1.2,5,50,1.9864971929214843,-0.1034961041080243,28533999.99999997,1.9347491408674722
796,5,20,10,35,50,14,4.0,1.5,1.0,1.4,10,55,1.9918425182924429,-0.1159307411179676,27054999.99999997,1.933877147733459
2292,5,20,18,40,70,14,1.5,1.0,1.0,1.0,15,55,1.9797157253677569,-0.0919400496691616,26196999.999999985,1.933745700533176
1676,12,30,14,40,60,14,3.0,2.0,1.0,1.4,20,55,1.9649101036409775,-0.0633655941696154,23530000.0,1.9332273065561698
1537,10,40,14,35,50,10,4.0,1.0,1.0,1.4,10,55,1.9992468909501195,-0.136251101506441,25208000.0,1.931121340196899
1683,12,30,18,30,70,10,4.0,2.0,1.0,0.8,20,50,1.973383047105832,-0.0860359722418918,25198000.000000015,1.9303650609848861
1946,8,20,18,25,65,10,4.0,0.5,1.0,0.8,5,50,1.984147371837765,-0.1077266791485076,25297000.0,1.930284032263511
2470,10,20,14,25,70,21,2.5,1.5,1.5,1.0,10,55,1.9698297738603177,-0.0800935897237244,24741000.0,1.9297829789984555
19,15,25,18,30,60,21,5.0,1.0,1.0,0.8,20,55,1.9876914676310864,-0.117981216254237,27967000.000000015,1.9287008595039679
1243,10,35,10,25,50,21,3.5,2.0,1.0,1.2,5,50,1.9978402405296336,-0.1420864033498408,28644999.99999997,1.9267970388547133
2132,12,25,18,30,70,21,3.0,0.5,1.5,1.2,20,55,1.9908659598918124,-0.1289009237387411,23657000.000000015,1.9264154980224417
348,8,30,18,30,65,10,4.5,0.5,1.0,1.2,15,45,1.9679389991790128,-0.0845222442451477,23426000.000000007,1.925677877056439
76,8,35,14,35,50,14,3.5,1.0,1.0,1.4,15,50,1.98752068182854,-0.1255618207076896,25660999.99999997,1.9247397714746952
1806,10,20,14,35,65,14,5.0,0.5,1.0,0.8,5,45,1.9598155277574807,-0.0712213787570205,29096999.999999985,1.9242048383789705
2055,8,35,14,45,50,10,3.0,0.5,1.0,1.4,20,45,1.9782570957291363,-0.1082470071345074,24346000.0,1.9241335921618827
500,15,30,18,25,50,14,2.5,0.5,1.0,1.4,20,55,1.979481448708832,-0.1171100567652291,20913000.0,1.9209264203262173
1246,12,25,10,35,60,14,2.5,1.0,1.0,1.2,20,45,1.964515861785082,-0.0879085425725908,25023000.0,1.9205615904987865
1103,15,35,18,30,60,10,2.5,1.0,1.0,1.0,20,55,1.9611966786260264,-0.0813214220005313,24822000.000000015,1.9205359676257607
2398,5,20,14,35,70,10,5.0,2.0,2.0,0.8,10,55,1.9674498578599109,-0.0980895352152839,29015000.000000015,1.918405090252269
2429,5,20,10,25,70,14,2.5,2.0,2.0,1.2,15,50,1.9566286921690008,-0.0800575729873765,24936000.000000007,1.9165999056753125
1424,8,40,14,40,60,10,1.5,1.5,1.0,1.4,20,45,1.9521458064525952,-0.0749720485320301,22642000.000000007,1.91465978218658
924,10,35,10,25,50,14,3.5,1.5,1.0,1.4,15,55,1.9900865568783617,-0.1553598631080319,25576999.999999985,1.9124066253243457
840,10,25,18,45,70,10,3.5,2.0,1.0,1.0,10,45,1.9510461439402944,-0.0787275268407343,27399000.0,1.9116823805199272
1562,5,20,14,35,60,21,2.5,1.5,1.0,1.4,20,55,1.948780942218407,-0.0787471616844963,23168999.999999985,1.9094073613761589
987,10,25,10,25,55,10,3.5,0.5,1.0,1.2,15,50,1.9853661388253243,-0.152259814811174,27521000.0,1.9092362314197373
550,10,40,18,40,70,14,2.0,2.0,1.0,0.8,15,45,1.9569888274536151,-0.0955227677435765,27180000.0,1.9092274435818268
2413,8,25,18,30,70,14,3.0,1.0,1.0,1.4,5,50,1.9419219021147025,-0.0662308184763419,20799000.000000007,1.9088064928765316
898,8,20,18,25,50,21,2.5,0.5,2.0,1.2,20,50,1.9522217595586449,-0.0877971020416504,24911000.0,1.9083232085378197
745,15,35,18,30,60,10,2.5,2.0,1.0,1.2,20,45,1.9489168733533495,-0.0823330515638206,23200000.00000003,1.9077503475714392
1533,15,25,18,35,70,14,4.5,0.5,2.0,0.8,10,45,1.94917969947164,-0.0829638746311238,25738000.000000015,1.907697762156078
1374,5,35,14,25,50,14,5.0,2.0,1.0,1.2,15,50,1.9637317406022523,-0.1140243902439024,25661999.99999997,1.9067195454803012
807,10,35,18,35,60,14,5.0,0.5,1.0,1.2,15,55,1.9491973651807712,-0.0852840892811093,25056000.0,1.9065553205402166
161,12,25,18,30,70,10,4.5,1.0,1.0,1.0,5,55,1.9542807157545437,-0.0977102697800952,24288000.000000007,1.905425580864496
1428,10,30,18,35,55,14,2.0,1.5,1.0,1.4,20,55,1.938783145699003,-0.0695657599201396,22681999.999999993,1.9040002657389332
441,8,40,14,30,55,21,2.5,1.5,1.0,1.2,5,55,1.9497913237249804,-0.1037205770690964,26796000.0,1.8979310351904322
233,10,25,10,30,70,21,3.5,1.5,1.0,1.0,10,45,1.9300838939317948,-0.0663854313143412,26934000.0,1.8968911782746243
73,8,35,10,40,70,10,4.5,1.0,1.0,1.0,20,55,1.936180530464352,-0.0817358331577838,27256000.0,1.8953126138854601
1805,10,20,14,25,70,10,4.0,0.5,2.0,0.8,5,55,1.93543370410816,-0.0838854186383999,26034000.000000015,1.89349099478896
2402,15,35,18,30,70,21,3.5,1.5,2.0,0.8,5,50,1.9432509942929057,-0.1005540065901436,26068000.0,1.8929739909978338
1836,10,40,10,45,55,21,4.5,1.0,1.0,1.2,15,45,1.9424008264771155,-0.1021798678728448,27499999.999999985,1.8913108925406932
1753,8,40,18,30,50,10,4.5,1.0,1.0,1.2,10,50,1.9661324235435715,-0.1523593870041647,26223999.99999997,1.8899527300414891
1158,10,35,10,25,55,21,2.5,0.5,1.0,1.4,10,45,1.940804709060214,-0.1027404485137442,21986999.999999993,1.889434484803342
2085,8,30,14,30,55,21,3.5,1.5,1.0,1.2,15,50,1.9475936670658889,-0.1180902005569913,26682999.99999997,1.8885485667873931
563,5,30,14,30,55,21,4.5,1.5,1.0,1.4,10,50,1.9510145757561008,-0.1249819806832923,25440000.0,1.8885235854144546
1337,8,30,10,45,55,21,5.0,1.0,1.0,1.4,20,50,1.92939477948705,-0.0828551005820482,24511000.0,1.8879672291960259
71,15,20,10,25,70,21,3.5,1.5,2.0,0.8,15,55,1.9263200495202937,-0.0780748150397087,26831000.000000015,1.8872826420004394
511,5,35,10,30,65,21,4.5,1.5,1.0,1.2,15,50,1.9201791666534571,-0.0660414041964136,25394999.999999978,1.8871584645552504
1781,5,25,10,25,55,14,3.5,2.0,1.0,1.4,10,45,1.9641081278223336,-0.158397138321175,25466000.0,1.8849095586617461
585,5,25,14,45,50,14,4.0,0.5,1.0,1.4,10,45,1.921836170130385,-0.0777360589625921,26475999.99999997,1.882968140649089
2493,15,30,14,35,70,14,2.0,2.0,1.0,1.0,15,55,1.939009678350578,-0.1123830540422499,26175000.0,1.882818151329453
1027,10,35,10,25,70,21,4.5,1.0,1.5,1.2,20,45,1.9369117102191171,-0.1118357766747468,23674000.000000007,1.8809938218817437
2114,5,25,18,35,65,14,5.0,1.5,1.0,1.2,10,50,1.9176412408359425,-0.0748547743416696,26154000.0,1.8802138536651076
865,8,40,14,25,60,10,3.0,1.0,1.0,1.0,15,55,1.9360371656971511,-0.118295847750865,26198000.000000015,1.8768892418217187
1439,10,40,18,40,65,21,4.5,1.5,1.0,1.0,10,50,1.9247185167248464,-0.0990732010210887,28753000.0,1.875181916214302
1682,5,25,18,25,70,10,5.0,2.0,2.0,1.0,15,55,1.9140782358270845,-0.0852983430705871,23094000.000000007,1.871429064291791
175,8,40,14,25,70,21,4.0,1.0,1.5,0.8,20,55,1.940285861654784,-0.1379135455680399,26763000.000000015,1.871329088870764
340,15,35,10,30,50,21,2.5,1.0,1.0,1.2,5,55,1.915159198560488,-0.0889069980645818,26332999.99999997,1.8707056995281972
827,10,40,18,30,50,21,5.0,1.0,1.0,1.0,10,50,1.9202910384791796,-0.0992136819343424,27217999.99999997,1.8706841975120083
1974,10,40,18,25,50,21,4.5,1.0,2.0,1.2,5,50,1.9359519350002865,-0.131869462552221,27403000.0,1.870017203724176
2098,5,20,18,25,50,10,2.5,1.5,1.0,1.4,15,45,1.923902272835395,-0.1104943959882562,21359999.999999993,1.868655074841267
69,15,30,14,30,65,10,5.0,1.5,1.0,0.8,10,55,1.9082863527130245,-0.0838795147120345,26383999.99999997,1.8663465953570073
2221,12,35,14,25,55,21,2.5,0.5,1.0,1.4,15,55,1.9058688153666232,-0.0849248939610524,19757999.999999985,1.863406368386097
2149,5,20,14,30,65,14,3.0,2.0,1.0,1.4,5,50,1.9029343804108008,-0.0790724395466655,21426999.999999993,1.863398160637468
1512,10,25,14,40,55,21,4.0,1.0,1.0,1.4,10,50,1.9181387858683137,-0.1099880604388816,26028999.999999985,1.863144755648873
1514,10,20,14,35,60,21,2.5,1.0,1.5,1.2,10,55,1.8990580073027872,-0.0754087804429317,26455999.99999997,1.8613536170813214
2239,12,40,14,25,50,14,5.0,1.5,1.0,0.8,15,50,1.921112400401429,-0.1198708808618504,28492000.000000015,1.861176959970504
961,8,30,14,35,50,10,4.0,1.0,1.0,1.4,20,50,1.916327357447351,-0.1122656927826313,22717000.0,1.8601945110560354
1204,8,20,18,30,65,21,4.5,0.5,1.5,1.0,15,55,1.902793497025268,-0.0893058716852642,26846000.0,1.8581405611826358
830,15,40,14,35,70,10,5.0,2.0,2.0,1.0,5,45,1.916276844539984,-0.1197962755392994,29385000.0,1.8563787067703343
306,12,35,14,25,55,21,4.0,1.0,1.0,1.4,10,45,1.9034338944307247,-0.0975681341719077,21078999.999999993,1.854649827344771
1150,15,30,10,40,55,14,2.5,0.5,1.0,1.2,20,45,1.899952594202945,-0.0922792687670165,24207999.999999985,1.8538129598194366
1215,15,40,18,35,65,21,5.0,1.0,1.0,1.2,5,55,1.9162049049895984,-0.1270457771944392,25213000.0,1.8526820163923787
2002,12,25,18,25,70,14,5.0,2.0,2.0,1.0,15,50,1.9069905471236344,-0.1096203748197981,22549000.000000007,1.8521803597137354
636,10,30,14,30,60,10,3.0,0.5,1.0,1.4,20,45,1.8936199500353916,-0.0883775220943803,21320999.999999993,1.8494311889882016
94,8,35,10,30,70,10,4.5,0.5,1.5,0.8,15,45,1.8928127171450544,-0.0923913043478262,27359000.000000045,1.8466170649711413
179,5,20,18,45,70,21,3.0,1.5,2.0,0.8,20,55,1.897276936423135,-0.1017325706706457,27437000.0,1.8464106510878122
337,12,40,18,35,70,21,3.5,0.5,2.0,0.8,20,45,1.8851199134998968,-0.0786596119929453,25721000.0,1.8457901075034242
392,5,20,10,30,70,10,4.5,2.0,1.0,1.4,5,55,1.899986603215622,-0.1099001950212229,21659000.000000007,1.8450365057050107
1290,8,20,10,35,65,14,4.5,1.0,1.0,1.2,20,55,1.8851932990848304,-0.0829185195017809,26435999.99999997,1.8437340393339399
655,15,25,18,25,60,10,3.5,1.5,1.0,0.8,20,45,1.8970758731720805,-0.1069787259944608,23591000.000000022,1.84358651017485
2349,8,25,10,45,50,21,3.5,2.0,1.0,1.4,20,45,1.875741377315412,-0.0665365707209068,23411000.0,1.8424730919549586
868,5,20,14,25,70,10,1.5,1.5,1.0,0.8,5,50,1.8940350902295593,-0.1052043182993777,24164000.000000015,1.8414329310798705
672,12,40,18,35,70,10,3.0,1.5,2.0,1.0,5,55,1.892223596782263,-0.1023002560967168,28335000.0,1.8410734687339045
478,10,35,14,25,65,14,3.0,1.0,1.0,1.0,15,50,1.894617770973161,-0.1098450997914806,23533999.999999993,1.8396952210774207
49,12,40,14,45,65,21,3.0,2.0,1.0,1.0,5,45,1.8804552438181017,-0.0860034894347669,29370000.0,1.8374534991007183
1824,10,30,10,25,65,10,2.5,0.5,1.0,1.4,20,55,1.8849055329155475,-0.0987758634902314,20473999.999999985,1.8355176011704317
1104,15,40,10,25,55,21,3.5,1.0,1.0,1.4,20,55,1.8732840153841563,-0.0796756731422679,21465000.000000015,1.8334461788130223
229,8,20,18,40,70,14,3.0,0.5,2.0,1.0,15,50,1.8825989487844517,-0.0983905686467376,23866999.999999985,1.833403664461083
2220,5,35,18,25,60,21,2.0,0.5,1.0,1.0,10,55,1.8833497032371689,-0.1002721033180359,23713000.0,1.833213651578151
1572,8,30,10,35,60,21,5.0,1.5,1.0,0.8,15,50,1.8957525645766131,-0.1282225508613454,30652999.999999985,1.8316412891459404
1744,5,35,14,40,65,21,4.5,2.0,1.0,1.4,10,45,1.8789923545240024,-0.0987226807116491,22781999.999999985,1.8296310141681777
2185,5,20,14,45,65,21,2.0,2.0,1.0,1.2,20,45,1.877146252942808,-0.0953061654910599,25797999.99999997,1.829493170197278
1047,8,25,18,25,70,10,2.5,2.0,2.0,1.0,15,55,1.8795693822096795,-0.1011019124259441,22120000.000000007,1.8290184259967075
1999,8,40,14,30,70,10,3.5,2.0,1.5,1.0,5,45,1.8835384857519104,-0.1112424481218806,27877000.0,1.82791726169097
421,5,30,14,30,55,14,3.5,0.5,1.0,1.4,10,50,1.8873164626507508,-0.1217545691906003,24447000.0,1.8264391780554508
1209,8,35,10,25,70,10,2.5,1.5,1.0,1.2,15,50,1.8852074863261403,-0.1186856783722207,22092000.000000007,1.82586464714003
591,15,25,18,30,65,10,3.5,1.5,1.0,1.2,15,55,1.884381114934576,-0.1176892925059182,21924000.000000007,1.825536468681617
440,15,35,18,25,60,21,2.0,1.0,1.0,1.2,20,55,1.8621495015088343,-0.0737611619667505,20474000.000000007,1.825268920525459
575,5,20,10,40,70,10,5.0,1.0,1.0,1.2,20,50,1.8759669129633316,-0.1017962015317514,25232000.0,1.8250688121974559
1306,5,30,14,40,70,14,2.0,1.0,1.0,1.0,15,45,1.862224851291568,-0.0747528100743985,25345000.0,1.8248484462543688
1807,12,30,10,30,65,10,3.0,0.5,1.0,1.2,15,50,1.8694206153350883,-0.0938529499850253,22384000.0,1.8224941403425756
1905,5,20,10,35,60,21,3.0,0.5,1.5,1.2,20,45,1.8588791980441248,-0.0753832563971049,25459999.999999955,1.8211875698455724
210,8,40,10,30,60,14,3.0,2.0,1.0,1.0,10,45,1.871300001647902,-0.1045466044201182,27340999.99999997,1.8190266994378428
1759,15,20,18,35,70,14,4.5,1.5,2.0,0.8,5,45,1.856901957142879,-0.0768440517772755,25429000.000000015,1.8184799312542412
659,12,30,10,25,50,14,3.0,1.0,1.0,1.4,20,45,1.8744812122426635,-0.1175256881112532,21822999.999999993,1.8157183681870368
199,12,40,10,35,65,21,4.0,1.5,1.0,1.2,5,50,1.8669294418439295,-0.1031639979163363,26170000.0,1.8153474428857614
