SampleIndex,EMA_Short,EMA_Long,RSI_Period,RSI_lower,RSI_upper,ATR_period,Max_Loss,Min_Profit,ATR_Mult,Volume_Threshold,Volume_window,RSI_exit_threshold,Sharpe,mdd,net_profit
231,15,20,10,25,50,21,4.5,0.5,1.5,1.0,5,50,0.7647439164417257,-0.1761931917880328,10547999.999999993
232,12,30,18,25,65,10,2.0,2.0,1.0,0.8,10,50,1.5993329488202699,-0.1114049206714187,19168000.000000007
233,10,25,10,30,70,21,3.5,1.5,1.0,1.0,10,45,1.9300838939317948,-0.06638543131434123,26934000.0
234,15,40,18,30,70,21,4.0,0.5,2.0,1.0,15,50,1.8685083445555395,-0.15337236712037094,23788000.000000007
235,10,40,14,25,60,21,3.5,1.0,1.5,1.4,10,55,1.1959447852841443,-0.136527354489461,13759000.000000015
236,5,30,14,45,70,21,5.0,1.0,1.0,1.2,15,55,1.8082500233591459,-0.07309025463271587,24253000.0
237,12,20,14,40,65,10,2.0,0.5,1.5,1.4,15,50,1.1023178644913565,-0.11526798504269534,12383999.999999978
238,10,35,18,40,50,10,2.0,1.0,2.0,0.8,15,45,0.9508320532140855,-0.17109651170546264,13492000.000000007
239,12,40,14,25,50,10,4.5,1.5,1.5,1.0,20,45,1.216466647732926,-0.16165838004872932,16728000.0
240,5,40,14,35,50,10,4.0,2.0,2.0,1.0,15,45,1.0251857926553458,-0.1269404789765191,14791999.999999963
241,8,25,10,30,55,10,3.5,1.5,1.0,0.8,10,45,1.0661366151433178,-0.12183150822389933,15799999.99999997
242,12,30,10,35,50,10,3.5,1.5,1.5,0.8,5,55,0.6214286230034992,-0.17459622798791277,8248000.0
243,8,35,18,35,50,10,4.0,0.5,1.0,1.0,15,45,1.254227925357383,-0.12746460948054733,17157999.999999985
244,15,25,10,25,60,21,2.0,1.0,2.0,1.0,10,50,0.9118994646518966,-0.15960736298171688,11589999.999999993
245,15,35,18,35,55,21,3.5,2.0,1.0,1.2,15,45,1.424078536437045,-0.10322622609600626,18394000.000000007
246,8,25,14,30,65,10,4.5,1.5,1.0,0.8,5,50,1.4215348821883993,-0.08681877139637245,20337999.999999985
247,5,30,18,40,50,21,4.5,1.0,1.0,1.0,5,55,0.9118497408405586,-0.14611985811189235,13684999.999999963
248,8,20,10,45,60,14,2.5,1.5,1.0,1.2,20,45,1.607030444616366,-0.09770369713627096,22646999.99999997
249,5,35,18,35,50,10,3.5,2.0,1.5,1.0,20,55,0.34633994039402305,-0.25062330623306256,3839999.99999997
250,10,30,18,35,50,14,3.0,1.0,1.0,1.0,15,45,1.1465297438280264,-0.13360975205240924,15866999.999999993
251,10,40,14,25,70,10,1.5,1.0,2.0,0.8,15,55,1.498162621336723,-0.12463727789482053,20522000.000000007
252,5,25,14,25,55,21,1.5,0.5,2.0,0.8,10,45,0.8951657670096146,-0.1609292198989443,12243999.99999997
253,10,40,14,40,70,10,3.5,1.0,1.5,0.8,10,50,1.4949780331209739,-0.13433006423884963,22645000.000000015
254,8,40,14,45,55,14,3.5,1.5,1.5,1.0,10,45,1.1903550831784417,-0.1426512968299712,16932999.999999993
255,5,40,14,35,65,14,5.0,0.5,1.5,1.4,5,45,0.921270019039079,-0.1405225125069483,10635000.0
256,12,40,14,25,60,10,3.0,2.0,2.0,1.0,15,55,1.4717821201251107,-0.13919660525939978,21040000.000000022
257,15,25,14,30,60,10,4.5,1.5,2.0,1.2,20,50,1.5356593588119776,-0.09391992090954013,18265999.999999993
258,12,20,14,35,60,10,4.5,0.5,1.5,1.4,15,50,1.339258877121179,-0.09774330372835283,16415999.999999978
259,12,35,14,45,50,14,2.5,2.0,1.0,1.4,10,45,1.5093385858865935,-0.10767750213857982,19360999.999999985
260,12,35,14,40,70,10,3.5,0.5,1.0,1.4,5,45,1.5737583465839744,-0.10549325992794398,17436000.0
261,15,35,18,25,55,14,4.5,1.5,1.0,1.2,20,50,2.303214986334109,-0.06746635129807964,27422999.999999985
262,15,20,14,30,60,10,3.0,2.0,1.5,1.4,20,45,1.3326286512206262,-0.10767101963158332,15432999.999999993
263,15,30,18,40,50,10,4.0,0.5,1.0,1.2,20,55,1.3670063533175383,-0.12436337976314651,17113999.999999985
264,8,20,10,35,50,14,3.0,1.0,2.0,1.2,20,45,1.4083360227091586,-0.10550648316825614,18896999.99999997
265,15,40,10,30,55,14,5.0,0.5,1.0,1.4,10,55,1.561793379553879,-0.09156386602989894,18553000.0
266,10,35,10,45,65,21,3.0,2.0,2.0,1.2,15,55,1.2434673089459207,-0.15467763535488793,16347999.999999993
267,12,20,14,25,70,14,3.0,0.5,1.0,1.4,10,55,1.9821131291686904,-0.0904,21554000.000000007
268,8,25,10,30,50,10,4.5,1.5,2.0,1.4,10,50,1.156186111583224,-0.21803340766609147,15222999.999999993
269,5,40,10,30,70,21,3.5,0.5,1.0,1.2,5,55,1.7074462126705583,-0.08074874515047235,23298000.0
270,12,35,14,25,65,10,4.5,0.5,1.5,1.4,5,55,0.7824123088380356,-0.1434709749495123,8787000.0
271,10,25,18,25,70,14,2.5,1.0,1.0,1.2,20,45,2.782016973052014,-0.07720320466132556,29702000.000000015
272,10,20,14,45,65,14,3.0,2.0,1.0,1.0,20,50,1.495350774256763,-0.12138080909394877,21165999.999999978
273,12,25,10,45,60,10,2.5,0.5,2.0,1.0,5,50,0.7144654101789811,-0.13461765284057425,9780000.0
274,8,40,10,30,50,10,4.0,1.5,1.0,0.8,5,50,1.6059931194085373,-0.101570996978852,23329999.999999985
275,5,35,10,40,60,21,4.5,2.0,2.0,1.4,10,45,1.2756536142899548,-0.15088364490754913,16466999.999999985
276,5,40,18,35,70,10,3.0,1.5,1.0,1.2,20,55,2.1310530243437897,-0.09613060682889842,25103000.000000015
277,5,35,10,35,70,14,3.5,2.0,2.0,1.4,15,45,0.8831458128009946,-0.15062352616260527,10885000.0
278,5,20,18,45,55,21,4.5,2.0,1.5,1.0,15,55,0.6590007695775428,-0.16560055451034789,9249999.999999978
279,12,30,18,40,50,21,3.5,2.0,1.0,1.4,20,45,2.028568985122642,-0.08332184292946189,24843000.0
280,10,30,14,30,50,21,5.0,0.5,1.0,1.0,10,45,1.3945801223604046,-0.10551597801750459,19382999.999999978
281,15,30,10,25,50,14,3.0,1.0,2.0,1.2,5,50,1.2484080185234243,-0.167154992517021,16348999.999999978
282,15,25,14,45,60,14,3.5,1.5,1.0,1.0,20,45,1.609324425557534,-0.10821784166881869,23311000.0
283,12,30,18,40,60,10,2.0,0.5,2.0,1.2,5,55,0.7182436630052322,-0.16139276142429224,9189999.999999978
284,12,35,18,25,60,14,3.0,2.0,2.0,1.4,15,55,1.583582554762088,-0.15142114346885718,18869999.999999993
285,12,20,14,30,55,14,3.0,0.5,1.5,1.2,5,55,1.2133580179965682,-0.1457299332534655,16674999.999999993
286,8,25,14,30,65,14,4.0,2.0,1.5,1.0,5,45,1.1018502277305329,-0.13945648151954926,15304999.999999985
287,5,35,18,35,55,21,1.5,0.5,1.5,1.0,15,55,0.7566462065116327,-0.16613261514871522,9766999.99999997
288,12,20,18,25,65,10,4.5,1.0,1.0,1.4,20,50,1.572627502342534,-0.10389209225700165,13821000.0
289,10,30,10,45,55,14,2.0,0.5,2.0,1.0,15,45,0.6730448055113526,-0.20157655602795493,8688999.999999985
290,15,25,10,25,70,10,2.5,2.0,1.5,0.8,10,45,1.2738727962170788,-0.12972025659678613,16595000.000000015
291,10,40,18,35,60,14,3.0,1.5,2.0,0.8,20,55,1.5499655815041324,-0.12375995583944503,23365000.000000015
292,5,20,18,40,70,14,4.5,0.5,2.0,1.2,20,55,2.1649010604473626,-0.08486313988682709,26863999.999999985
293,5,40,14,25,70,10,3.0,1.5,2.0,0.8,20,45,1.8117773853005263,-0.10716895504019076,25855000.0
294,8,30,10,30,65,21,3.5,2.0,1.5,1.4,20,45,1.09830289264031,-0.12680036844749606,12811999.999999985
295,8,30,10,35,65,21,3.0,1.0,2.0,1.2,10,45,0.7989393826128002,-0.16372518449225637,9776999.999999978
296,15,35,10,40,55,21,3.0,1.0,1.0,1.4,5,55,1.837458376704463,-0.07679485101752599,21690999.999999985
297,8,35,10,40,70,10,1.5,2.0,1.0,1.0,10,45,1.146162976991806,-0.10779570958404362,15377000.000000015
298,12,25,18,45,65,10,2.0,0.5,2.0,1.0,20,55,1.0233689270350446,-0.14109850171919297,13379000.0
299,12,35,14,25,55,10,2.0,0.5,2.0,0.8,20,45,1.5246816972168507,-0.12268766690707787,21652999.99999997
300,8,40,14,35,55,21,4.0,1.0,2.0,0.8,20,55,1.4126004462667945,-0.130447567166027,21193999.999999993
301,10,30,10,30,55,10,3.0,2.0,2.0,1.0,20,50,0.8615364747709805,-0.160502989948683,11226999.999999985
302,8,25,10,30,50,10,1.5,1.5,2.0,1.2,15,50,0.7988421267640998,-0.1746111591782529,10011999.999999985
303,12,35,14,30,65,21,4.5,2.0,1.0,1.2,5,50,1.9800537920726016,-0.08434307974543066,27163000.0
304,12,30,14,30,50,14,2.0,1.5,1.0,1.4,15,50,1.4577782164126216,-0.1655021834061135,17895999.999999993
305,8,30,10,25,60,14,3.0,1.5,1.0,1.2,15,50,2.0182036149715255,-0.1503377695077059,27128999.99999997
306,12,35,14,25,55,21,4.0,1.0,1.0,1.4,10,45,1.9034338944307247,-0.09756813417190775,21078999.999999993
307,12,35,10,30,65,14,2.0,0.5,1.0,1.2,15,45,1.788439090044684,-0.08624052440029743,22081999.999999993
308,5,35,18,30,60,14,3.0,0.5,2.0,1.2,20,55,1.6749337660439583,-0.12143834513844155,22983000.000000007
309,10,40,14,35,50,21,3.5,1.5,1.5,1.0,5,45,1.610301077638011,-0.1550173572342109,25077000.0
310,8,20,18,25,70,21,4.0,0.5,1.5,1.2,10,45,2.008513938563053,-0.14100804079231222,23352000.000000015
311,12,20,14,40,60,14,2.5,0.5,1.5,1.4,10,55,1.5610271739669812,-0.06399541525383258,19420999.999999985
312,15,25,10,30,50,10,3.5,1.5,1.5,1.2,20,55,0.8400195115134832,-0.14486737857388918,9682000.000000007
313,15,25,18,25,60,10,2.0,0.5,1.5,1.4,15,45,1.5783745325799943,-0.14874217291002967,17177000.000000007
314,15,25,10,35,70,10,1.5,1.5,1.0,1.4,10,50,0.5498697682267258,-0.12112619896772463,5703000.0
315,10,20,18,30,50,21,5.0,2.0,2.0,1.0,5,45,0.7924377789934783,-0.19977080900015406,10918000.000000007
316,8,40,18,25,50,14,4.0,0.5,1.0,1.0,15,55,1.5930198392008983,-0.12370767234523465,21338999.999999985
317,12,35,18,40,55,14,1.5,2.0,2.0,1.4,10,50,0.7328805530766016,-0.1718766877659918,8793999.999999978
318,10,35,14,25,55,14,2.0,2.0,1.5,1.2,10,50,1.178784898538069,-0.18352177760298893,14061999.99999997
319,5,40,18,45,70,10,5.0,1.0,1.5,0.8,20,45,1.6094445116919385,-0.14183875345399868,23538999.999999993
320,15,35,18,30,65,10,3.5,1.0,2.0,0.8,5,45,1.6710838518587003,-0.10181026006824609,23555000.000000022
321,5,40,18,40,55,21,5.0,2.0,2.0,0.8,10,55,1.1410039416336166,-0.14820659100564412,17541999.99999997
322,10,40,10,45,50,10,4.5,1.5,2.0,1.2,20,45,1.1717029367261396,-0.151484473461292,17166999.999999993
323,15,20,14,25,60,10,3.5,1.5,1.0,1.0,20,45,1.8415549299322835,-0.09812751292360712,24595999.999999993
324,8,20,18,45,55,14,1.5,2.0,1.5,1.0,10,50,0.3560033908557606,-0.20845207057539591,3998999.999999985
325,8,30,14,25,50,10,5.0,2.0,1.0,1.4,20,55,1.4175703043240666,-0.13654201532360205,14864999.999999993
326,5,40,10,25,55,21,1.5,1.0,1.0,1.4,10,50,1.61495921890011,-0.15620609390399887,18270999.999999985
327,15,20,10,40,55,14,4.5,2.0,1.5,1.4,10,45,1.7355996302387071,-0.13893101227694782,22565999.999999993
328,15,40,18,40,60,14,5.0,1.5,1.5,1.4,15,55,0.7855183134789567,-0.11838580358330325,9261000.0
329,12,20,10,40,70,10,3.5,1.0,1.0,0.8,5,45,1.012025647057287,-0.14753543632740557,14602000.000000015
330,15,40,10,35,65,14,2.0,0.5,1.0,0.8,20,45,1.6124019899534558,-0.11089980982884573,22364000.00000003
331,12,25,18,35,50,14,1.5,2.0,2.0,1.4,5,50,-0.48613936820890863,-0.3063899883319225,-6142000.000000007
332,5,20,10,25,50,14,3.0,1.5,1.5,0.8,10,50,0.9538335898905355,-0.11832795094161645,13719999.999999985
333,10,20,14,30,50,21,2.5,0.5,1.0,1.0,5,55,0.8880855093974227,-0.1783473818095587,12591999.999999993
334,5,20,18,30,55,14,2.5,1.5,1.0,0.8,10,55,0.5894153589184269,-0.14607649488238464,7623000.0
335,5,20,18,40,55,10,4.0,0.5,2.0,1.0,20,50,0.7441599552373459,-0.16222611238289497,10116999.999999978
336,5,25,10,35,55,10,5.0,1.5,1.5,1.2,10,50,1.4244756323080197,-0.11689966642929411,19810999.999999963
337,12,40,18,35,70,21,3.5,0.5,2.0,0.8,20,45,1.8851199134998968,-0.07865961199294533,25721000.0
338,5,35,18,40,60,10,1.5,0.5,1.0,1.0,10,50,1.261748484737371,-0.09126956521739131,17158999.999999985
339,8,20,10,40,50,21,2.5,2.0,1.5,0.8,5,50,0.4116901670745944,-0.17799379696509257,4974000.000000007
340,15,35,10,30,50,21,2.5,1.0,1.0,1.2,5,55,1.915159198560488,-0.08890699806458187,26332999.99999997
341,10,25,18,40,50,10,2.5,1.0,1.0,0.8,5,50,0.6517911688798805,-0.13497105440038143,8928000.000000007
342,10,30,18,45,55,21,2.5,1.0,2.0,1.0,5,55,0.6716988006337734,-0.17199237828248526,9175999.999999985
343,10,20,18,40,60,14,3.0,1.0,1.0,1.2,10,55,1.7935322409248164,-0.0789532293986637,25314999.99999997
344,10,20,14,30,50,14,3.5,1.5,1.0,1.0,10,45,1.341843598901959,-0.14075111873196436,19378999.999999993
345,5,35,10,35,50,10,2.5,1.5,2.0,1.2,20,50,1.5113586411760869,-0.11097727894880909,20716999.999999963
346,12,35,18,45,50,10,2.0,1.0,1.0,0.8,15,45,1.030797897400909,-0.17033129269108882,15406999.999999985
347,10,40,10,40,55,10,3.0,1.0,1.5,1.2,5,50,1.2603304199181475,-0.168474390020553,18242999.999999978
348,8,30,18,30,65,10,4.5,0.5,1.0,1.2,15,45,1.9679389991790126,-0.08452224424514772,23426000.000000007
349,5,30,18,45,55,14,4.0,1.5,2.0,0.8,10,55,0.7141509516177273,-0.21997817809347783,10759999.999999963
350,5,25,18,45,65,21,5.0,2.0,2.0,1.2,15,50,1.1809845437316502,-0.15920075651443008,15501999.999999985
351,8,40,18,40,50,10,4.5,2.0,2.0,1.0,15,55,0.9155075886234922,-0.16209789285950188,12860999.999999985
352,15,20,10,30,70,10,4.0,0.5,1.0,1.2,20,45,1.8359106134859329,-0.08267793559494449,22708000.000000022
353,15,30,18,40,65,14,3.5,1.5,1.0,1.0,20,55,1.5306596564792905,-0.10462857227602355,20374000.000000007
354,12,25,18,30,50,10,1.5,1.5,1.5,0.8,15,50,0.5194680651415159,-0.16999136351189084,6419000.000000007
355,5,30,10,35,70,14,4.0,0.5,1.0,0.8,15,50,1.4510569772534505,-0.09285225718194254,22007000.000000007
356,5,20,10,35,55,10,2.5,2.0,1.0,1.2,20,50,1.755281884032201,-0.07769775832838245,23716999.999999985
357,5,40,14,25,55,14,3.0,1.0,1.5,1.0,5,45,1.0577198328101092,-0.17707331435862209,13965999.99999997
358,10,40,18,30,60,21,3.5,1.5,1.5,1.0,20,55,1.6281207162335019,-0.13597179481953967,22487000.000000015
359,12,35,10,35,65,14,5.0,1.5,1.0,1.2,5,55,1.9898144901404864,-0.09240956907351786,27204999.99999997
360,10,30,18,35,55,21,3.5,0.5,1.5,1.4,20,45,1.079000253968858,-0.17360649765338687,12952000.000000007
361,15,30,18,30,60,21,3.5,1.0,2.0,1.2,20,50,1.1925994448276318,-0.1487893562515493,14248000.000000007
362,10,20,14,35,70,21,5.0,0.5,1.5,1.0,15,50,1.992952350330693,-0.08640783394248673,27836000.0
363,5,30,18,40,70,21,2.0,1.0,1.0,1.2,5,55,2.198728463194435,-0.06631485969243313,30402999.99999997
364,15,20,14,45,55,14,2.0,2.0,1.0,1.4,5,50,0.8639949703194189,-0.15316953608349354,10767999.999999985
365,12,25,14,25,55,10,2.0,1.5,1.0,0.8,5,55,1.455240584915532,-0.11045799657114865,19387999.999999993
366,8,30,14,30,70,10,1.5,1.0,1.0,1.4,5,55,0.7572103675528071,-0.11000145642178003,7528000.000000007
367,5,25,10,25,50,14,4.0,0.5,1.5,1.4,15,50,1.5809860105934315,-0.182093443794945,20538999.999999978
368,5,30,18,35,70,14,3.0,1.0,1.5,0.8,20,45,1.8243984582615933,-0.09392409337159892,22937000.0
369,5,25,14,30,65,21,5.0,1.0,1.0,0.8,10,50,1.462731221332891,-0.07101292655555094,21511999.999999985
370,10,40,18,30,50,14,2.5,2.0,1.0,1.0,20,45,1.7029517789552473,-0.10861870442236346,23666000.0
371,5,35,18,40,65,14,3.5,2.0,1.0,1.4,5,45,1.4390848731435375,-0.07509991834629764,16850000.0
372,15,20,10,30,65,21,3.0,2.0,2.0,0.8,5,45,1.1581424639949978,-0.10349122984210371,16063000.0
373,8,35,10,40,60,14,2.5,0.5,2.0,0.8,10,55,1.2459534201211493,-0.16004062198248617,19067000.0
374,5,40,10,25,65,14,4.0,0.5,1.5,1.4,5,55,1.1970002856720985,-0.16604189636163175,14036000.000000007
375,10,25,10,30,65,14,2.5,1.5,1.5,0.8,20,45,1.2662813165621973,-0.15510736410638618,16356999.999999985
376,10,30,14,25,70,10,2.5,0.5,1.0,1.2,15,55,2.1620588859808225,-0.07976555294397668,21860000.0
377,8,40,18,35,55,10,3.5,2.0,2.0,1.0,5,50,1.2206927643427192,-0.16445834995695346,18529000.0
378,10,20,18,25,60,14,1.5,2.0,2.0,1.0,5,45,1.6983427173287065,-0.09712298450837811,22043000.0
379,8,40,14,45,55,10,3.0,2.0,2.0,1.0,20,55,1.1838814783674703,-0.12877386508273253,17469000.0
380,15,35,18,25,60,10,2.5,2.0,2.0,1.0,5,55,1.2733294612238966,-0.14235566977997866,17337000.000000007
381,5,25,10,40,65,10,1.5,1.0,1.5,0.8,10,45,0.48136996795153225,-0.25916811231694065,6108999.999999993
382,5,35,18,35,55,21,5.0,0.5,2.0,1.0,15,45,0.9477057861458498,-0.1734595358780735,13442999.99999997
383,15,20,14,35,55,14,4.5,0.5,1.5,1.0,5,55,0.9819354640806504,-0.10676511222340498,14428000.0
384,15,35,18,30,50,14,3.5,2.0,1.5,1.0,20,45,0.8809532486438403,-0.1802915777507428,10959000.000000007
385,10,30,10,30,70,14,1.5,1.5,1.5,1.2,15,45,0.48677365530969824,-0.1736559033083926,5232000.000000015
386,5,20,14,45,55,14,4.5,1.5,1.0,0.8,10,50,0.31888926496569836,-0.2264326552320167,3156999.9999999776
387,8,25,14,25,50,21,2.5,0.5,1.0,1.0,5,45,0.9597263702240248,-0.1392778348150899,13014999.999999978
388,10,40,18,25,55,21,5.0,1.5,2.0,1.2,20,45,1.6784854073999902,-0.14767088038883333,22175000.0
389,10,30,14,45,65,21,5.0,1.0,2.0,0.8,5,45,1.3552415452849602,-0.11746987951807229,20228999.999999993
390,5,35,18,30,65,14,2.0,1.5,1.0,0.8,15,55,1.3284054484169765,-0.12325313117996053,17664000.000000015
391,12,20,10,30,60,10,3.0,1.0,1.0,0.8,10,55,1.3681255839950135,-0.09804420369012527,20312999.999999985
392,5,20,10,30,70,10,4.5,2.0,1.0,1.4,5,55,1.899986603215622,-0.1099001950212229,21659000.000000007
393,12,40,10,45,60,14,3.5,1.5,2.0,0.8,5,55,0.8492410395452098,-0.1996032834624068,12930000.000000022
394,15,20,14,45,60,14,3.5,0.5,1.0,1.0,20,50,1.3778028655485095,-0.12345636066372166,20495000.0
395,12,25,10,35,60,10,4.5,1.5,2.0,1.0,15,50,1.3440177100451818,-0.08918785051208707,18661000.0
396,8,30,14,35,60,10,3.5,1.0,1.0,0.8,15,55,2.246773004331473,-0.07928960721668861,33897000.0
397,8,40,10,35,70,21,5.0,1.5,1.5,1.4,10,50,1.2842048724165458,-0.1450553695596187,16449000.000000007
398,8,25,10,45,60,14,2.5,1.0,2.0,0.8,5,45,0.7348173728464339,-0.1553310745806668,10656999.999999985
399,10,30,10,35,60,21,3.0,0.5,1.0,1.4,5,45,1.7510960612097446,-0.07388501685154295,20297999.999999993
400,12,25,18,40,55,10,2.5,1.5,2.0,1.2,15,55,1.1241973298263876,-0.12224871606749801,13886000.0
401,15,25,14,45,60,21,2.0,2.0,2.0,0.8,20,45,0.8371624007307044,-0.221457905544148,11262000.000000015
402,12,25,14,35,70,14,2.5,1.5,1.0,0.8,15,55,2.3154014236343676,-0.07460962450566026,32215000.00000003
403,10,40,14,45,50,21,1.5,1.5,1.0,1.4,15,55,1.009933261745198,-0.13272879023708,12087999.999999985
404,10,40,14,40,60,14,2.0,0.5,1.5,0.8,5,50,1.044945018279103,-0.16741541829349996,14237000.0
405,10,20,14,45,60,14,2.0,2.0,1.5,0.8,5,50,0.6327886752352513,-0.19119567619698247,8826999.999999985
406,12,20,14,40,55,10,1.5,1.5,1.0,0.8,20,50,0.5577614033877927,-0.13117937526585444,7179999.999999985
407,10,30,10,45,65,21,2.0,1.0,1.5,1.4,15,50,1.061564362424497,-0.16594916170903176,13440999.999999978
408,12,40,14,25,70,21,5.0,1.0,1.0,1.4,5,45,2.037720766455355,-0.08167235620159305,22139000.000000022
409,15,20,18,45,70,14,1.5,1.0,1.5,1.2,20,55,0.8666111870494115,-0.15664313908495192,10467000.000000007
410,15,35,18,45,60,10,2.0,2.0,1.0,1.2,10,50,0.8119857789426236,-0.168344370860927,10059999.999999985
411,15,40,10,45,70,10,1.5,1.0,1.5,1.4,15,55,0.2856530486846575,-0.2056442236550046,2974000.0
412,10,35,18,25,70,10,2.5,1.5,1.0,1.0,5,50,1.8215484078903448,-0.1417117782152231,20288000.000000007
413,12,25,18,40,65,21,4.5,1.5,2.0,1.0,20,55,0.9485436310647063,-0.13139838067791948,12197000.0
414,8,35,14,30,70,10,3.5,0.5,1.0,1.4,20,55,1.4214223733490354,-0.07847207805688172,14655000.000000007
415,12,25,10,25,65,21,2.5,0.5,1.0,1.0,5,50,1.5478416276124085,-0.09481680485432419,20311999.999999993
416,10,35,14,30,55,14,2.5,0.5,2.0,1.4,5,50,0.5642753032362993,-0.19020354895068095,6578999.999999993
417,5,20,18,30,65,10,2.0,2.0,1.5,0.8,15,55,0.9941771549456482,-0.1534069411481444,12760000.000000015
418,8,25,14,35,70,10,5.0,1.0,1.5,1.2,20,50,1.4180055323937284,-0.09238513295934128,17045000.0
419,15,20,10,35,60,21,1.5,0.5,1.5,1.0,10,55,0.7322868236669275,-0.12600881654798238,9583000.0
420,5,35,18,35,50,14,5.0,1.5,1.0,1.4,20,45,2.0052150018139154,-0.08197509194249399,25819000.000000015
421,5,30,14,30,55,14,3.5,0.5,1.0,1.4,10,50,1.8873164626507508,-0.12175456919060036,24447000.0
422,12,30,10,40,50,14,3.5,0.5,2.0,1.2,5,50,0.9539589217796035,-0.20390081958709413,12798999.99999997
423,5,20,18,25,50,21,4.5,1.0,2.0,0.8,10,55,0.30656210433599473,-0.19768017387936043,3237999.9999999925
424,15,40,10,25,65,10,2.0,1.5,1.5,1.4,5,55,1.2026021242986498,-0.11565962784863057,13281999.999999993
425,8,35,18,45,50,14,1.5,2.0,2.0,1.0,5,50,0.5943469929917409,-0.20419189371005708,8128999.999999978
426,5,35,18,35,60,21,5.0,1.5,1.5,1.4,15,55,1.0829462578228244,-0.16004906707986297,14015999.999999985
427,5,35,18,35,60,10,4.5,0.5,1.5,1.0,5,45,1.3278477957941464,-0.12630469984587456,19942000.000000007
428,15,35,18,35,65,14,4.5,1.0,1.5,0.8,20,55,1.262077492130876,-0.11769193770421131,16375000.000000015
429,8,30,10,40,50,21,1.5,1.0,2.0,0.8,5,45,0.48441796795465203,-0.21619088976755896,6216999.999999985
430,12,35,18,35,55,21,3.0,0.5,1.5,1.2,15,45,1.4384728395169182,-0.14843718733741534,19221000.0
431,12,25,18,30,65,10,2.5,1.0,2.0,1.4,5,45,0.7664465523257008,-0.12722943528460365,8257000.000000022
432,8,30,14,45,60,10,5.0,0.5,2.0,1.4,20,50,0.7672075168055449,-0.142634467618002,9002999.999999993
433,10,20,10,25,70,10,3.5,1.5,2.0,1.2,10,45,1.5868736866034807,-0.11277001952077552,20735000.000000007
434,10,25,14,30,55,21,4.0,1.5,1.5,1.4,5,50,0.7743979634325256,-0.2186672408224782,9659999.999999993
435,8,20,14,35,55,21,2.0,1.5,1.5,0.8,5,55,0.6900442841061848,-0.14088935736873162,9435999.999999985
436,8,40,14,45,65,14,5.0,1.0,2.0,0.8,10,45,1.3552698415183373,-0.1081261882965988,21429000.000000007
437,15,30,10,40,65,21,2.5,2.0,1.5,0.8,5,55,0.90817870392213,-0.16652214691465098,12725000.000000007
438,15,30,10,40,60,14,1.5,2.0,2.0,1.4,15,50,0.3083983819961864,-0.24809444134597508,3275999.9999999776
439,12,30,14,45,50,10,2.0,0.5,1.5,1.2,15,50,0.9742792859962983,-0.1734224477587308,12430999.999999985
440,15,35,18,25,60,21,2.0,1.0,1.0,1.2,20,55,1.8621495015088343,-0.07376116196675056,20474000.000000007
441,8,40,14,30,55,21,2.5,1.5,1.0,1.2,5,55,1.9497913237249804,-0.10372057706909645,26796000.0
442,10,40,10,40,65,10,3.5,1.0,2.0,1.0,5,55,1.13791796529333,-0.14172992178667837,18087000.000000007
443,15,35,18,30,60,21,2.0,2.0,2.0,0.8,20,45,1.1741045630476783,-0.14521509756002932,15874000.00000003
444,15,40,14,35,55,21,4.5,1.5,1.5,1.0,15,50,1.183861127716192,-0.12842134921912723,16278999.999999993
445,10,25,10,45,60,14,1.5,1.5,1.0,1.2,15,55,1.4627433875788887,-0.1360478359908882,20596999.999999985
446,15,20,14,25,55,21,5.0,1.0,2.0,1.2,5,55,1.3134008944018514,-0.13436932561969508,17725999.999999993
447,8,25,10,40,50,14,2.5,2.0,2.0,1.2,15,55,0.9208041951137009,-0.12053230487246051,11568999.999999985
448,15,25,10,35,50,10,3.5,1.5,1.5,1.2,5,50,0.990242738053845,-0.17921939320018293,12667999.999999985
449,10,40,18,30,70,10,4.5,0.5,1.0,1.0,10,50,2.3181116711506715,-0.08485712949539354,29234000.000000015
450,15,25,18,30,55,10,2.0,0.5,1.0,1.4,10,55,1.0627952952070796,-0.19877795711321172,11905000.0
451,15,30,14,45,70,21,2.0,1.5,1.5,1.4,20,50,0.5521702150782729,-0.15770176422378435,6207000.000000007
